ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Water Consumption (litres),Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,12,311,Single,China,False,600.0,870.0,IEC,ADW5000*,ADW5000*,AS/NZS 2007.1:2005,2.72794517526447,2.5,0.0,2.38,Normal,113.0,"Australia,Fiji,New Zealand",0.0,98488,Approved,12.0,Built-in,False,600.0,2021-05-17,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,12,311,Single,China,False,600.0,870.0,IEC,ADW5000W,ADW5000*,AS/NZS 2007.1:2005,2.72794517526447,2.5,0.0,2.38,Normal,113.0,"Australia,Fiji,New Zealand",0.0,98488,Approved,12.0,Built-in,False,600.0,2021-05-17,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,12,311,Single,China,False,600.0,870.0,IEC,ADW5000X,ADW5000*,AS/NZS 2007.1:2005,2.72794517526447,2.5,0.0,2.38,Normal,113.0,"Australia,Fiji,New Zealand",0.0,98488,Approved,12.0,Built-in,False,600.0,2021-05-17,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,12,311,Single,China,True,600.0,870.0,IEC,ADW7000X,ADWSI600- ADW7000X,AS/NZS 2007.1:2005,2.72794517526447,2.5,0.0,2.38,Normal,113.0,"Australia,Fiji,New Zealand",0.0,98600,Approved,12.0,Freestanding,False,600.0,2021-05-12,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,12,311,Single,China,True,600.0,870.0,IEC,ADWSI600- ADW7000X,ADWSI600- ADW7000X,AS/NZS 2007.1:2005,2.72794517526447,2.5,0.0,2.38,Normal,113.0,"Australia,Fiji,New Zealand",0.0,98600,Approved,12.0,Freestanding,False,600.0,2021-05-12,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,12,311,Single,China,True,600.0,870.0,IEC,ADWSI600X,ADWSI600- ADW7000X,AS/NZS 2007.1:2005,2.72794517526447,2.5,0.0,2.38,Normal,113.0,"Australia,Fiji,New Zealand",0.0,98600,Approved,12.0,Freestanding,False,600.0,2021-05-12,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,12,278,Single,China,True,600.0,870.0,IEC,ADW612X,,AS/NZS 2007.1:2005,3.04243824632209,3.0,0.0,1.75,Normal,139.0,"Australia,Fiji,New Zealand",0.0,98601,Approved,11.7,Built-in,False,600.0,2021-05-12,,Single product class,Available,,,11.7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Haier,13,273,Single,China,True,565.0,830.0,IEC,HDW13G1*,HDW13G1*,AS/NZS 2007.1:2005,3.31773660368604,3.0,0.057,0.67,Eco,174.0,"Australia,Fiji,New Zealand",0.66,98630,Approved,11.74,Freestanding,False,595.0,2021-05-19,,Single product class,Available,http://www.haierlife.com.au/,http://www.haierlife.com.au/,11.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Haier,13,273,Single,China,True,565.0,830.0,IEC,HDW13G1W,HDW13G1*,AS/NZS 2007.1:2005,3.31773660368604,3.0,0.057,0.67,Eco,174.0,"Australia,Fiji,New Zealand",0.66,98630,Approved,11.74,Freestanding,False,595.0,2021-05-19,,Single product class,Available,http://www.haierlife.com.au/,http://www.haierlife.com.au/,11.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Haier,13,273,Single,China,True,565.0,830.0,IEC,HDW13G1X,HDW13G1*,AS/NZS 2007.1:2005,3.31773660368604,3.0,0.057,0.67,Eco,174.0,"Australia,Fiji,New Zealand",0.66,98630,Approved,11.74,Freestanding,False,595.0,2021-05-19,,Single product class,Available,http://www.haierlife.com.au/,http://www.haierlife.com.au/,11.8,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De Dietrich,14,220,Single,France,True,600.0,870.0,IEC,DDFD32TCX,DeDietrich,AS/NZS 2007.1:2005,4.13066789003995,4.0,0.00024,0.73,Normal Eco,146.0,"Australia,Fiji,New Zealand",0.42,98636,Approved,10.1,Built-in,False,600.0,2021-05-16,,Single product class,Available,,http://www.dedietrich.com.au,10.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De Dietrich,14,220,Single,France,True,600.0,870.0,IEC,DeDietrich,DeDietrich,AS/NZS 2007.1:2005,4.13066789003995,4.0,0.00024,0.73,Normal Eco,146.0,"Australia,Fiji,New Zealand",0.42,98636,Approved,10.1,Built-in,False,600.0,2021-05-16,,Single product class,Available,,http://www.dedietrich.com.au,10.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De Dietrich,14,220,Single,France,True,600.0,870.0,IEC,DVF125XA,DeDietrich,AS/NZS 2007.1:2005,4.13066789003995,4.0,0.00024,0.73,Normal Eco,146.0,"Australia,Fiji,New Zealand",0.42,98636,Approved,10.1,Built-in,False,600.0,2021-05-16,,Single product class,Available,,http://www.dedietrich.com.au,10.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De Dietrich,14,220,Single,France,True,600.0,870.0,IEC,DVH1150XA,DeDietrich,AS/NZS 2007.1:2005,4.13066789003995,4.0,0.00024,0.73,Normal Eco,146.0,"Australia,Fiji,New Zealand",0.42,98636,Approved,10.1,Built-in,False,600.0,2021-05-16,,Single product class,Available,,http://www.dedietrich.com.au,10.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De Dietrich,14,220,Single,France,True,600.0,870.0,IEC,DVH118GJA,DeDietrich,AS/NZS 2007.1:2005,4.13066789003995,4.0,0.00024,0.73,Normal Eco,146.0,"Australia,Fiji,New Zealand",0.42,98636,Approved,10.1,Built-in,False,600.0,2021-05-16,,Single product class,Available,,http://www.dedietrich.com.au,10.1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,227,Single,China,True,600.0,870.0,IEC,IVDBI/2,IV Dishwasher,AS/NZS 2007.1:2005,4.2362833839177,4.0,0.0,0.0,Normal,179.0,"Australia,Fiji,New Zealand",0.2,98638,Approved,12.0,Freestanding,False,600.0,2021-07-06,,Single product class,Available,,http://www.ilve.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,227,Single,China,True,600.0,870.0,IEC,IV Dishwasher,IV Dishwasher,AS/NZS 2007.1:2005,4.2362833839177,4.0,0.0,0.0,Normal,179.0,"Australia,Fiji,New Zealand",0.2,98638,Approved,12.0,Freestanding,False,600.0,2021-07-06,,Single product class,Available,,http://www.ilve.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,227,Single,China,True,600.0,870.0,IEC,IVDSI/2,IV Dishwasher,AS/NZS 2007.1:2005,4.2362833839177,4.0,0.0,0.0,Normal,179.0,"Australia,Fiji,New Zealand",0.2,98638,Approved,12.0,Freestanding,False,600.0,2021-07-06,,Single product class,Available,,http://www.ilve.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,227,Single,China,True,600.0,870.0,IEC,IVFIX4,IV Dishwasher,AS/NZS 2007.1:2005,4.2362833839177,4.0,0.0,0.0,Normal,179.0,"Australia,Fiji,New Zealand",0.2,98638,Approved,12.0,Freestanding,False,600.0,2021-07-06,,Single product class,Available,,http://www.ilve.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,15,227,Single,China,True,600.0,870.0,IEC,IVSIX6,IV Dishwasher,AS/NZS 2007.1:2005,4.2362833839177,4.0,0.0,0.0,Normal,179.0,"Australia,Fiji,New Zealand",0.2,98638,Approved,12.0,Freestanding,False,600.0,2021-07-06,,Single product class,Available,,http://www.ilve.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De Dietrich,14,228,Single,France,True,600.0,870.0,IEC,DDFI33,DeDietrich,AS/NZS 2007.1:2005,4.03052605723373,4.0,0.00025,0.73,Normal Eco,139.0,"Australia,Fiji,New Zealand",0.42,98644,Approved,11.3,Built-in,False,600.0,2021-06-21,,Single product class,Available,,http://www.dedietrich.com.au,11.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De Dietrich,14,228,Single,France,True,600.0,870.0,IEC,DDSI31MCX,DeDietrich,AS/NZS 2007.1:2005,4.03052605723373,4.0,0.00025,0.73,Normal Eco,139.0,"Australia,Fiji,New Zealand",0.42,98644,Approved,11.3,Built-in,False,600.0,2021-06-21,,Single product class,Available,,http://www.dedietrich.com.au,11.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De Dietrich,14,228,Single,France,True,600.0,870.0,IEC,DeDietrich,DeDietrich,AS/NZS 2007.1:2005,4.03052605723373,4.0,0.00025,0.73,Normal Eco,139.0,"Australia,Fiji,New Zealand",0.42,98644,Approved,11.3,Built-in,False,600.0,2021-06-21,,Single product class,Available,,http://www.dedietrich.com.au,11.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,8,244,Single,China,True,600.0,870.0,IEC,458,458,AS/NZS 2007.1:2005,2.27139384193026,2.0,0.0,2.0,Normal,166.0,"Australia,Fiji,New Zealand",0.0,98646,Approved,12.12,Built-in,False,450.0,2021-05-17,,Single product class,Available,,http://www.ilve.com.au,12.12,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,8,244,Single,China,True,600.0,870.0,IEC,IVDBI458,458,AS/NZS 2007.1:2005,2.27139384193026,2.0,0.0,2.0,Normal,166.0,"Australia,Fiji,New Zealand",0.0,98646,Approved,12.12,Built-in,False,450.0,2021-05-17,,Single product class,Available,,http://www.ilve.com.au,12.12,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,8,244,Single,China,True,600.0,870.0,IEC,IVDFI458,458,AS/NZS 2007.1:2005,2.27139384193026,2.0,0.0,2.0,Normal,166.0,"Australia,Fiji,New Zealand",0.0,98646,Approved,12.12,Built-in,False,450.0,2021-05-17,,Single product class,Available,,http://www.ilve.com.au,12.12,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,8,244,Single,China,True,600.0,870.0,IEC,IVDSI458,458,AS/NZS 2007.1:2005,2.27139384193026,2.0,0.0,2.0,Normal,166.0,"Australia,Fiji,New Zealand",0.0,98646,Approved,12.12,Built-in,False,450.0,2021-05-17,,Single product class,Available,,http://www.ilve.com.au,12.12,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Ilve,12,311,Single,China,False,600.0,870.0,IEC,PILFSD60,,AS/NZS 2007.1:2005,2.72794517526447,2.5,0.0,2.38,Normal,113.0,"Australia,Fiji,New Zealand",0.0,98648,Approved,12.0,Freestanding,False,600.0,2021-05-12,,Single product class,Available,,http://www.ilve.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,8,294,Single,China,True,600.0,870.0,IEC,ADWFI458,,AS/NZS 2007.1:2005,1.74875678762263,1.5,0.0,1.916636,Normal,105.0,"Australia,Fiji,New Zealand",0.288119,98649,Approved,13.0,Built-in,False,458.0,2021-05-17,,Single product class,Available,,,13.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Artusi,12,327,Single,China,True,600.0,870.0,IEC,ADWFI600X,,AS/NZS 2007.1:2005,2.58729257386773,2.5,0.0,0.39,Normal,140.0,"Australia,Fiji,New Zealand",0.2,98650,Approved,10.5,Freestanding,False,600.0,2021-05-04,,Single product class,Available,,,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,TECHNIKA,12,311,Single,China,False,580.0,850.0,IEC,TDX7SS,,AS/NZS 2007.1:2005,2.72794517526447,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,98661,Approved,12.0,Freestanding,False,600.0,2021-05-09,,Single product class,Available,http://www.technika.com.au/,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,13,268,Single,"Germany,Turkey",True,,,IEC,SMU50E05AU,,AS/NZS 2007.1:2005,3.36956198415706,3.0,0.0,0.127,Normal 45°,135.0,"Australia,New Zealand",0.127,98742,Approved,13.47,Built-in,False,,2021-05-26,,Single product class,Available,,http://www.bosch-home.com.au/,13.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,15,235,Single,Germany,True,,,IEC,SMS68M48AU,,AS/NZS 2007.1:2005,4.13917676835262,4.0,0.0,0.109,Eco 45,167.0,"Australia,New Zealand",0.091,98866,Approved,11.85,Built-in,True,,2021-06-10,,Single product class,Available,,http://www.bosch-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FISHER & PAYKEL,9,197,Single,Mexico,True,,,IEC,DD90SDFT*2,DD90SDFT*2,AS/NZS 2007.1:2005,3.20150552442787,3.0,0.52,1.1,normal eco,146.0,"Australia,Fiji,New Zealand",0.644,98944,Approved,9.35,Built-in,False,,2021-10-29,,Single product class,Available,http://www.fisherpaykel.com/,,9.35,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FISHER & PAYKEL,9,197,Single,Mexico,True,,,IEC,DD90SDFTM2,DD90SDFT*2,AS/NZS 2007.1:2005,3.20150552442787,3.0,0.52,1.1,normal eco,146.0,"Australia,Fiji,New Zealand",0.644,98944,Approved,9.35,Built-in,False,,2021-10-29,,Single product class,Available,http://www.fisherpaykel.com/,,9.35,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FISHER & PAYKEL,9,197,Single,Mexico,True,,,IEC,DD90SDFTX2,DD90SDFT*2,AS/NZS 2007.1:2005,3.20150552442787,3.0,0.52,1.1,normal eco,146.0,"Australia,Fiji,New Zealand",0.644,98944,Approved,9.35,Built-in,False,,2021-10-29,,Single product class,Available,http://www.fisherpaykel.com/,,9.35,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
